vehicle_id,event,event_ts
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Aborted,2021-11-16 16:50:14+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-11-16 20:44:52+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Aborted,2021-11-16 21:32:59+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-11-17 15:48:55+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Aborted,2021-11-17 16:43:53+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-11-17 20:21:48+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Aborted,2021-11-17 20:43:23+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-11-17 22:24:40+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Aborted,2021-11-17 22:54:58+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-11-18 21:46:34+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Aborted,2021-11-18 22:16:18+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-11-19 01:45:57+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Aborted,2021-11-19 02:19:37+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-11-19 16:18:19+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Aborted,2021-11-19 16:47:09+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-11-20 01:50:44+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Aborted,2021-11-20 02:23:24+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-11-22 04:19:53+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Aborted,2021-11-22 05:12:39+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-11-22 18:54:34+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Aborted,2021-11-22 19:19:55+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-11-22 23:41:04+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Aborted,2021-11-22 23:41:09+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-11-22 23:42:34+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Aborted,2021-11-23 00:02:46+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-11-23 14:22:11+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Aborted,2021-11-23 14:52:26+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-11-23 16:29:35+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Aborted,2021-11-24 01:40:10+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-11-24 16:30:05+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Aborted,2021-11-24 17:12:04+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-11-25 01:54:31+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Aborted,2021-11-25 02:25:45+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-11-25 18:41:21+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Aborted,2021-11-25 19:26:58+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-11-26 16:05:26+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Aborted,2021-11-26 16:52:00+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-11-27 02:38:40+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Aborted,2021-11-27 03:30:16+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-11-27 17:35:39+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Aborted,2021-11-27 17:46:30+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-11-28 01:50:02+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Aborted,2021-11-28 02:13:18+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-11-28 16:54:07+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Aborted,2021-11-28 17:45:09+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-11-29 04:18:43+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Aborted,2021-11-29 05:00:45+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-11-29 16:38:46+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Aborted,2021-11-29 16:57:53+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-11-29 19:02:13+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Aborted,2021-11-29 19:19:59+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-11-29 21:37:55+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Aborted,2021-11-29 22:13:11+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-11-30 15:16:13+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Aborted,2021-11-30 16:16:00+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-11-30 19:09:53+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Aborted,2021-11-30 19:47:39+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-11-30 21:45:52+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Aborted,2021-11-30 22:16:03+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-12-01 14:27:32+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Aborted,2021-12-01 15:01:07+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-12-01 18:05:27+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Aborted,2021-12-01 18:54:48+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-12-03 14:33:08+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Aborted,2021-12-03 15:13:32+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-12-03 18:50:37+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Aborted,2021-12-03 19:32:00+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-12-04 17:44:59+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Aborted,2021-12-04 18:37:30+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-12-04 18:46:33+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Aborted,2021-12-04 19:14:35+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-12-06 16:33:34+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Aborted,2021-12-06 17:13:33+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-12-06 20:21:38+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Aborted,2021-12-06 20:33:32+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-12-07 15:06:11+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Aborted,2021-12-07 15:06:20+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-12-07 15:09:36+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Aborted,2021-12-07 15:46:37+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-12-07 16:30:52+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Aborted,2021-12-07 16:51:22+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-12-08 02:42:34+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Aborted,2021-12-08 03:23:21+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-12-08 18:55:15+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Aborted,2021-12-08 19:07:41+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-12-09 14:18:10+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Aborted,2021-12-09 14:56:15+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-12-09 16:34:21+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Aborted,2021-12-09 17:06:27+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-12-10 14:45:58+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Aborted,2021-12-10 15:47:20+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-12-14 21:51:57+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Aborted,2021-12-14 22:40:52+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-12-21 20:04:07+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Aborted,2021-12-21 20:32:23+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-12-22 16:35:40+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Aborted,2021-12-22 17:14:29+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-12-23 18:50:40+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Aborted,2021-12-23 19:51:03+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-12-27 18:54:42+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Aborted,2021-12-27 19:50:57+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-12-28 19:05:32+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Aborted,2021-12-28 19:42:03+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-12-29 15:54:25+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Aborted,2021-12-29 16:29:01+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-12-30 16:25:13+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Aborted,2021-12-30 17:07:08+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-12-30 18:55:41+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Aborted,2021-12-30 19:26:45+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-12-31 18:41:04+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Aborted,2021-12-31 19:46:58+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2022-01-01 20:13:36+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Aborted,2022-01-01 21:10:37+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2022-01-02 03:14:23+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Aborted,2022-01-02 03:37:09+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2022-01-02 19:12:38+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Aborted,2022-01-02 19:43:02+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2022-01-03 21:32:01+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Aborted,2022-01-03 22:06:13+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2022-01-04 16:12:41+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Aborted,2022-01-04 17:03:12+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2022-01-05 16:31:44+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Aborted,2022-01-05 16:57:45+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2022-01-06 19:42:12+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Aborted,2022-01-06 20:16:11+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2022-01-07 15:56:18+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Aborted,2022-01-07 16:33:39+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2022-01-08 02:24:47+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Aborted,2022-01-08 02:51:32+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2022-01-11 04:41:10+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Aborted,2022-01-11 05:36:27+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2022-01-11 21:18:57+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Aborted,2022-01-11 21:54:25+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2022-01-12 15:24:33+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Aborted,2022-01-12 16:25:02+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2022-01-13 17:22:50+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Aborted,2022-01-13 18:13:50+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2022-01-14 15:21:34+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Aborted,2022-01-14 16:22:25+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2022-01-15 01:38:58+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Aborted,2022-01-15 02:19:16+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2022-01-18 00:10:19+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Aborted,2022-01-18 01:11:35+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2022-01-18 16:48:18+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Aborted,2022-01-18 17:22:25+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2022-01-19 17:22:13+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Aborted,2022-01-19 17:43:31+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2022-01-19 19:53:42+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Aborted,2022-01-19 20:47:32+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2022-01-21 02:49:42+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Aborted,2022-01-21 03:20:53+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2022-01-21 21:53:32+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Aborted,2022-01-21 22:37:53+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2022-01-22 03:30:02+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Aborted,2022-01-22 03:49:39+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2022-01-22 22:07:07+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Aborted,2022-01-22 22:52:53+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2022-01-23 05:50:08+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Aborted,2022-01-23 06:20:35+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2022-01-24 15:10:10+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Aborted,2022-01-24 16:10:09+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2022-01-24 20:07:28+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Aborted,2022-01-24 20:55:48+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2022-01-25 16:16:40+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Aborted,2022-01-25 16:46:34+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2022-01-25 20:27:37+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Aborted,2022-01-25 20:57:25+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2022-01-25 22:31:20+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Aborted,2022-01-25 23:25:41+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2022-01-27 19:23:09+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Aborted,2022-01-27 20:23:32+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2022-01-28 14:38:30+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Aborted,2022-01-28 15:39:02+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2022-01-28 20:47:49+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Aborted,2022-01-28 21:47:51+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2022-01-29 02:15:28+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Aborted,2022-01-29 03:02:35+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2022-01-29 16:50:04+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Aborted,2022-01-29 17:26:09+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2022-01-30 04:54:29+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Aborted,2022-01-30 05:37:20+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2022-01-30 05:37:23+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Aborted,2022-01-30 17:32:15+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2022-01-30 17:38:01+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Aborted,2022-01-30 17:53:01+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2022-01-30 19:47:44+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Aborted,2022-01-30 20:29:15+00:00
9893c80d-f282-46cf-a794-280f0306c936,Active,2021-09-03 12:09:58+00:00
9893c80d-f282-46cf-a794-280f0306c936,Aborted,2021-09-03 13:09:07+00:00
9893c80d-f282-46cf-a794-280f0306c936,Active,2021-09-04 15:22:38+00:00
9893c80d-f282-46cf-a794-280f0306c936,Aborted,2021-09-04 16:36:50+00:00
9893c80d-f282-46cf-a794-280f0306c936,Active,2021-09-05 15:00:15+00:00
9893c80d-f282-46cf-a794-280f0306c936,Aborted,2021-09-05 15:16:48+00:00
9893c80d-f282-46cf-a794-280f0306c936,Active,2021-09-05 15:37:29+00:00
9893c80d-f282-46cf-a794-280f0306c936,Aborted,2021-09-05 16:45:08+00:00
9893c80d-f282-46cf-a794-280f0306c936,Active,2021-09-06 11:21:00+00:00
9893c80d-f282-46cf-a794-280f0306c936,Aborted,2021-09-06 12:33:47+00:00
9893c80d-f282-46cf-a794-280f0306c936,Active,2021-09-06 23:22:48+00:00
9893c80d-f282-46cf-a794-280f0306c936,Aborted,2021-09-07 00:20:27+00:00
9893c80d-f282-46cf-a794-280f0306c936,Active,2021-09-07 22:49:31+00:00
9893c80d-f282-46cf-a794-280f0306c936,Aborted,2021-09-07 23:29:40+00:00
9893c80d-f282-46cf-a794-280f0306c936,Active,2021-09-08 01:43:04+00:00
9893c80d-f282-46cf-a794-280f0306c936,Aborted,2021-09-08 02:58:39+00:00
9893c80d-f282-46cf-a794-280f0306c936,Active,2021-09-13 21:44:21+00:00
9893c80d-f282-46cf-a794-280f0306c936,Aborted,2021-09-13 22:29:07+00:00
9893c80d-f282-46cf-a794-280f0306c936,Active,2021-09-15 18:37:57+00:00
9893c80d-f282-46cf-a794-280f0306c936,Aborted,2021-09-15 19:29:04+00:00
9893c80d-f282-46cf-a794-280f0306c936,Active,2021-09-17 20:29:55+00:00
9893c80d-f282-46cf-a794-280f0306c936,Aborted,2021-09-17 21:37:46+00:00
9893c80d-f282-46cf-a794-280f0306c936,Active,2021-09-20 13:54:17+00:00
9893c80d-f282-46cf-a794-280f0306c936,Complete,2021-09-20 15:00:01+00:00
9893c80d-f282-46cf-a794-280f0306c936,Active,2021-09-23 00:35:33+00:00
9893c80d-f282-46cf-a794-280f0306c936,Complete,2021-09-23 01:35:56+00:00
9893c80d-f282-46cf-a794-280f0306c936,Active,2021-09-28 14:05:42+00:00
9893c80d-f282-46cf-a794-280f0306c936,Aborted,2021-09-28 15:00:24+00:00
9893c80d-f282-46cf-a794-280f0306c936,Active,2021-09-29 19:01:26+00:00
9893c80d-f282-46cf-a794-280f0306c936,Aborted,2021-09-29 19:33:45+00:00
9893c80d-f282-46cf-a794-280f0306c936,Active,2021-09-30 00:03:14+00:00
9893c80d-f282-46cf-a794-280f0306c936,Aborted,2021-09-30 01:02:32+00:00
9893c80d-f282-46cf-a794-280f0306c936,Active,2021-10-01 18:45:24+00:00
9893c80d-f282-46cf-a794-280f0306c936,Aborted,2021-10-01 20:02:17+00:00
9893c80d-f282-46cf-a794-280f0306c936,Active,2021-10-02 20:21:17+00:00
9893c80d-f282-46cf-a794-280f0306c936,Aborted,2021-10-02 21:12:10+00:00
9893c80d-f282-46cf-a794-280f0306c936,Active,2021-10-02 21:20:12+00:00
9893c80d-f282-46cf-a794-280f0306c936,Complete,2021-10-02 22:16:43+00:00
9893c80d-f282-46cf-a794-280f0306c936,Active,2021-10-04 16:48:27+00:00
9893c80d-f282-46cf-a794-280f0306c936,Aborted,2021-10-04 18:04:35+00:00
9893c80d-f282-46cf-a794-280f0306c936,Active,2021-10-07 00:11:58+00:00
9893c80d-f282-46cf-a794-280f0306c936,Aborted,2021-10-07 01:25:50+00:00
9893c80d-f282-46cf-a794-280f0306c936,Active,2021-10-08 16:17:23+00:00
9893c80d-f282-46cf-a794-280f0306c936,Aborted,2021-10-08 16:24:44+00:00
9893c80d-f282-46cf-a794-280f0306c936,Active,2021-10-08 16:55:14+00:00
9893c80d-f282-46cf-a794-280f0306c936,Aborted,2021-10-08 17:54:54+00:00
9893c80d-f282-46cf-a794-280f0306c936,Active,2021-10-12 19:33:08+00:00
9893c80d-f282-46cf-a794-280f0306c936,Aborted,2021-10-12 20:10:19+00:00
9893c80d-f282-46cf-a794-280f0306c936,Active,2021-10-12 20:11:52+00:00
9893c80d-f282-46cf-a794-280f0306c936,Aborted,2021-10-12 20:52:26+00:00
9893c80d-f282-46cf-a794-280f0306c936,Active,2021-10-13 23:03:52+00:00
9893c80d-f282-46cf-a794-280f0306c936,Aborted,2021-10-14 00:30:44+00:00
9893c80d-f282-46cf-a794-280f0306c936,Active,2021-10-15 18:32:06+00:00
9893c80d-f282-46cf-a794-280f0306c936,Aborted,2021-10-15 19:41:07+00:00
9893c80d-f282-46cf-a794-280f0306c936,Active,2021-10-17 16:53:46+00:00
9893c80d-f282-46cf-a794-280f0306c936,Aborted,2021-10-17 18:04:10+00:00
9893c80d-f282-46cf-a794-280f0306c936,Active,2021-10-18 16:59:22+00:00
9893c80d-f282-46cf-a794-280f0306c936,Aborted,2021-10-18 17:02:49+00:00
9893c80d-f282-46cf-a794-280f0306c936,Active,2021-10-18 17:05:33+00:00
9893c80d-f282-46cf-a794-280f0306c936,Aborted,2021-10-18 18:14:58+00:00
9893c80d-f282-46cf-a794-280f0306c936,Active,2021-10-20 17:47:54+00:00
9893c80d-f282-46cf-a794-280f0306c936,Aborted,2021-10-20 18:06:01+00:00
9893c80d-f282-46cf-a794-280f0306c936,Active,2021-10-21 13:21:37+00:00
9893c80d-f282-46cf-a794-280f0306c936,Aborted,2021-10-21 13:43:49+00:00
9893c80d-f282-46cf-a794-280f0306c936,Active,2021-10-21 18:34:56+00:00
9893c80d-f282-46cf-a794-280f0306c936,Aborted,2021-10-21 20:06:15+00:00
9893c80d-f282-46cf-a794-280f0306c936,Active,2021-10-23 13:28:00+00:00
9893c80d-f282-46cf-a794-280f0306c936,Aborted,2021-10-23 13:33:31+00:00
9893c80d-f282-46cf-a794-280f0306c936,Active,2021-10-23 13:34:52+00:00
9893c80d-f282-46cf-a794-280f0306c936,Aborted,2021-10-23 14:45:34+00:00
9893c80d-f282-46cf-a794-280f0306c936,Active,2021-10-25 16:14:03+00:00
9893c80d-f282-46cf-a794-280f0306c936,Aborted,2021-10-25 16:28:42+00:00
9893c80d-f282-46cf-a794-280f0306c936,Active,2021-10-25 16:30:58+00:00
9893c80d-f282-46cf-a794-280f0306c936,Aborted,2021-10-25 17:34:49+00:00
9893c80d-f282-46cf-a794-280f0306c936,Active,2021-10-28 01:03:41+00:00
9893c80d-f282-46cf-a794-280f0306c936,Aborted,2021-10-28 01:23:04+00:00
9893c80d-f282-46cf-a794-280f0306c936,Active,2021-10-28 14:27:51+00:00
9893c80d-f282-46cf-a794-280f0306c936,Aborted,2021-10-28 14:30:55+00:00
9893c80d-f282-46cf-a794-280f0306c936,Active,2021-10-28 14:33:46+00:00
9893c80d-f282-46cf-a794-280f0306c936,Aborted,2021-10-28 14:51:37+00:00
9893c80d-f282-46cf-a794-280f0306c936,Active,2021-10-28 18:53:34+00:00
9893c80d-f282-46cf-a794-280f0306c936,Aborted,2021-10-28 19:51:48+00:00
9893c80d-f282-46cf-a794-280f0306c936,Active,2021-10-28 19:53:44+00:00
9893c80d-f282-46cf-a794-280f0306c936,Aborted,2021-10-28 20:07:28+00:00
9893c80d-f282-46cf-a794-280f0306c936,Active,2021-10-29 19:49:26+00:00
9893c80d-f282-46cf-a794-280f0306c936,Aborted,2021-10-29 19:52:20+00:00
9893c80d-f282-46cf-a794-280f0306c936,Active,2021-10-29 20:32:00+00:00
9893c80d-f282-46cf-a794-280f0306c936,Aborted,2021-10-29 21:11:24+00:00
9893c80d-f282-46cf-a794-280f0306c936,Active,2021-10-31 12:00:30+00:00
9893c80d-f282-46cf-a794-280f0306c936,Aborted,2021-11-01 21:28:03+00:00
9893c80d-f282-46cf-a794-280f0306c936,Active,2021-11-04 23:09:53+00:00
9893c80d-f282-46cf-a794-280f0306c936,Aborted,2021-11-05 00:15:43+00:00
9893c80d-f282-46cf-a794-280f0306c936,Active,2021-11-05 23:10:57+00:00
9893c80d-f282-46cf-a794-280f0306c936,Aborted,2021-11-06 00:21:43+00:00
9893c80d-f282-46cf-a794-280f0306c936,Active,2021-11-06 02:40:46+00:00
9893c80d-f282-46cf-a794-280f0306c936,Aborted,2021-11-06 03:12:56+00:00
9893c80d-f282-46cf-a794-280f0306c936,Active,2021-11-07 21:26:27+00:00
9893c80d-f282-46cf-a794-280f0306c936,Aborted,2021-11-07 22:37:24+00:00
9893c80d-f282-46cf-a794-280f0306c936,Active,2021-11-08 17:37:11+00:00
9893c80d-f282-46cf-a794-280f0306c936,Aborted,2021-11-08 17:41:31+00:00
9893c80d-f282-46cf-a794-280f0306c936,Active,2021-11-08 17:57:52+00:00
9893c80d-f282-46cf-a794-280f0306c936,Aborted,2021-11-08 18:38:41+00:00
9893c80d-f282-46cf-a794-280f0306c936,Active,2021-11-10 23:37:47+00:00
9893c80d-f282-46cf-a794-280f0306c936,Aborted,2021-11-10 23:40:33+00:00
9893c80d-f282-46cf-a794-280f0306c936,Active,2021-11-10 23:42:17+00:00
9893c80d-f282-46cf-a794-280f0306c936,Aborted,2021-11-10 23:43:15+00:00
9893c80d-f282-46cf-a794-280f0306c936,Active,2021-11-10 23:44:34+00:00
9893c80d-f282-46cf-a794-280f0306c936,Aborted,2021-11-11 00:16:39+00:00
9893c80d-f282-46cf-a794-280f0306c936,Active,2021-11-11 22:20:52+00:00
